trip_id,driver_id,rider_id,pickup_city,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,trip_start_time,trip_duration_min,distance_km,vehicle_type,status,base_fare,surge_multiplier,total_fare,tip_amount,driver_rating,rider_rating,payment_method,is_surge
TRP0001218,DRV00206,RDR000442,Phoenix,40.703929,-96.828916,40.474444,-97.623043,2023-09-02T22:08:00Z,10,25.66,Premium,Completed,131.97,1.96,191.72,5.87,1.0,4.7,Wallet,False
TRP0001219,DRV00088,RDR001264,Dallas,37.201684,-82.363931,38.774753,-81.515872,2023-02-01T13:43:00Z,36,32.49,Economy,Cancelled,16.83,1.37,24.73,6.25,4.6,1.4,Card,False
TRP0001220,DRV00149,RDR001133,Philadelphia,39.980921,-105.816198,38.355217,-87.933105,2023-03-22T22:17:00Z,39,13.79,Motorbike,Cancelled,114.83,2.62,287.98,0.15,3.4,2.8,Wallet,True
TRP0001221,DRV00061,RDR000134,Chicago,40.838998,-99.25622,35.191715,-90.429013,2023-10-22T09:06:00Z,67,33.58,Comfort,No Show,65.59,1.99,90.83,10.78,3.8,4.6,Corporate,True
TRP0001222,DRV00164,RDR001718,Chicago,35.598303,-113.799758,38.067502,-115.488886,2023-04-02T12:55:00Z,83,15.9,Premium,Completed,22.73,2.33,60.09,1.41,3.6,2.3,Wallet,False
TRP0001223,DRV00093,RDR000073,San Antonio,38.073387,-110.147522,36.842279,-85.999375,2023-08-10T18:42:00Z,77,37.59,Premium,In Progress,148.54,2.2,378.89,11.4,1.9,3.1,Card,False
TRP0001224,DRV00048,RDR001603,Los Angeles,39.035958,-90.602659,33.129941,-90.049986,2023-04-29T09:08:00Z,82,41.82,SUV,No Show,123.94,2.31,336.79,5.88,2.5,3.7,Cash,False
TRP0001225,DRV00210,RDR001104,San Diego,37.836063,-75.147761,35.058834,-96.731208,2023-02-22T23:33:00Z,40,9.97,Economy,In Progress,102.16,1.87,227.26,14.63,3.0,4.1,Wallet,False
TRP0001226,DRV00090,RDR001933,San Jose,37.961777,-111.990215,35.638155,-117.06294,2023-05-18T06:21:00Z,73,14.57,Comfort,Completed,28.96,2.16,49.08,19.48,4.4,3.5,Wallet,False
TRP0001227,DRV00246,RDR000875,San Jose,39.453349,-90.772788,40.681327,-105.247935,2023-04-18T10:38:00Z,3,42.25,SUV,Completed,39.56,2.68,76.77,6.56,2.0,1.5,Cash,True
TRP0001228,DRV00020,RDR000280,Los Angeles,37.40383,-75.270702,34.698132,-105.635274,2023-05-26T23:46:00Z,77,38.22,Electric,In Progress,53.01,2.33,107.75,8.67,2.8,3.2,Wallet,False
TRP0001229,DRV00009,RDR001748,San Jose,39.841094,-116.998794,39.906323,-79.519823,2023-10-27T01:05:00Z,15,20.72,Motorbike,No Show,70.26,2.24,197.88,1.62,4.9,1.9,Wallet,False
TRP0001230,DRV00053,RDR000858,Phoenix,36.457081,-103.339343,38.220954,-114.554189,2023-09-16T13:01:00Z,63,17.17,Premium,Completed,124.9,1.77,290.31,5.22,4.5,3.7,Cash,False
TRP0001231,DRV00107,RDR001311,Phoenix,40.867062,-92.103235,35.62133,-78.267546,2023-05-23T10:48:00Z,49,48.5,Motorbike,Completed,92.77,2.29,237.78,8.17,3.8,4.2,Cash,False
TRP0001232,DRV00176,RDR001535,New York,40.209607,-77.444153,39.363238,-98.441492,2023-08-30T22:34:00Z,19,15.89,Electric,Cancelled,124.25,2.8,323.43,2.49,4.8,4.4,Wallet,True
TRP0001233,DRV00124,RDR000354,San Diego,39.044559,-78.645503,35.406836,-73.327764,2023-02-06T20:26:00Z,64,27.18,Economy,Cancelled,65.89,2.03,103.78,4.89,4.0,4.4,Card,False
TRP0001234,DRV00101,RDR001475,Chicago,39.719188,-117.021895,33.635731,-83.614276,2023-08-13T17:36:00Z,46,16.49,Comfort,In Progress,35.45,2.2,41.41,16.13,3.6,1.0,Wallet,False
TRP0001235,DRV00076,RDR001074,San Diego,36.008383,-96.631834,40.132269,-100.571894,2023-08-01T04:03:00Z,64,45.37,Economy,Cancelled,70.57,2.49,101.0,6.08,2.1,3.5,Wallet,False
TRP0001236,DRV00261,RDR001472,Chicago,34.956841,-113.277178,33.575514,-74.664821,2023-04-11T07:23:00Z,50,39.15,Economy,In Progress,112.84,2.36,132.88,14.28,4.0,1.2,Cash,True
TRP0001237,DRV00229,RDR001815,Philadelphia,36.424061,-87.615908,40.121538,-100.534412,2023-07-20T14:34:00Z,47,15.42,Comfort,No Show,70.76,2.39,142.86,18.03,3.2,4.5,Corporate,False
TRP0001238,DRV00136,RDR001402,San Jose,35.294835,-107.225785,35.282078,-95.390407,2023-06-21T04:37:00Z,49,39.29,SUV,No Show,93.15,2.7,176.26,9.19,2.0,4.3,Card,False
TRP0001239,DRV00244,RDR000577,New York,33.200178,-78.75463,33.180219,-79.004063,2023-08-04T14:22:00Z,55,19.77,Electric,Completed,84.96,1.62,160.6,3.99,1.4,2.3,Corporate,False
TRP0001240,DRV00107,RDR000067,Phoenix,38.146798,-115.906992,39.808846,-84.768633,2023-07-29T11:25:00Z,77,3.44,Motorbike,No Show,11.55,2.45,15.02,14.9,3.9,2.4,Wallet,False
TRP0001241,DRV00188,RDR001772,Phoenix,38.414672,-75.633103,36.438698,-116.564875,2023-12-16T21:48:00Z,25,12.68,Motorbike,Completed,137.33,2.72,147.44,9.33,4.4,3.3,Card,True
TRP0001242,DRV00031,RDR001544,Los Angeles,38.325399,-80.898767,33.622373,-90.999683,2023-11-03T16:36:00Z,41,36.91,Comfort,In Progress,88.98,2.67,265.8,1.74,1.4,4.5,Cash,False
TRP0001243,DRV00142,RDR000628,Philadelphia,36.763071,-98.87274,33.744075,-89.072371,2023-11-28T13:32:00Z,11,20.39,Premium,In Progress,48.86,2.34,76.29,9.23,3.3,2.6,Corporate,False
TRP0001244,DRV00009,RDR000703,San Jose,40.823606,-91.62249,33.134207,-89.114326,2023-02-04T08:45:00Z,19,37.15,Motorbike,Cancelled,57.22,2.4,136.37,0.07,1.7,3.8,Corporate,False
TRP0001245,DRV00147,RDR000986,Chicago,38.443273,-89.958622,36.378648,-76.84184,2023-02-04T08:03:00Z,42,42.84,Economy,No Show,43.9,1.13,120.78,10.64,2.5,2.2,Wallet,False
TRP0001246,DRV00125,RDR000519,Philadelphia,36.630264,-84.670771,35.716674,-106.248243,2023-06-03T09:52:00Z,77,11.05,SUV,Cancelled,126.19,1.01,208.8,5.25,1.4,4.7,Cash,False
TRP0001247,DRV00259,RDR000169,Dallas,37.298164,-84.352652,38.597451,-79.326932,2023-07-31T09:59:00Z,30,24.3,Economy,In Progress,126.23,1.96,150.34,1.8,1.8,2.5,Cash,True
TRP0001248,DRV00073,RDR001845,Phoenix,40.557411,-99.171635,35.546238,-81.337836,2023-06-28T06:39:00Z,49,18.09,Motorbike,No Show,31.75,2.28,75.8,9.78,3.4,2.4,Card,False
TRP0001249,DRV00039,RDR000677,San Diego,35.888048,-94.652684,40.096792,-79.059211,2023-07-12T14:22:00Z,72,45.88,Premium,Cancelled,146.94,1.43,207.34,17.08,3.4,2.2,Card,True
TRP0001250,DRV00029,RDR000529,Philadelphia,39.929189,-109.491463,34.017082,-90.698486,2023-03-30T09:58:00Z,70,49.64,Comfort,Cancelled,12.56,1.21,27.84,7.4,2.9,4.4,Card,True
TRP0001251,DRV00089,RDR001853,San Diego,34.545536,-113.919494,33.697248,-85.432192,2023-02-15T06:15:00Z,42,3.63,Economy,Completed,25.75,1.66,58.77,7.25,4.4,4.8,Wallet,False
TRP0001252,DRV00020,RDR000922,Los Angeles,36.527609,-114.04221,38.69768,-77.78335,2023-11-12T23:26:00Z,41,9.9,Electric,No Show,46.63,2.23,74.9,15.36,2.3,2.6,Corporate,False
TRP0001253,DRV00157,RDR001144,San Jose,38.93586,-109.730707,37.728098,-111.638842,2023-11-11T19:17:00Z,40,16.61,Comfort,No Show,20.59,1.31,37.76,13.69,4.7,4.7,Card,True
TRP0001254,DRV00215,RDR001313,Phoenix,36.044283,-90.286323,33.138155,-77.717281,2023-12-26T23:33:00Z,90,48.6,Motorbike,Cancelled,112.99,1.32,169.5,16.0,1.5,3.1,Corporate,False
TRP0001255,DRV00078,RDR000729,San Diego,40.422965,-99.90512,38.203068,-100.853702,2023-11-13T18:49:00Z,83,34.51,Premium,In Progress,122.15,2.91,129.6,3.87,2.1,3.3,Card,True
TRP0001256,DRV00006,RDR001638,Houston,38.073159,-76.488231,40.577471,-102.173723,2023-03-08T04:35:00Z,31,17.59,Economy,In Progress,23.46,1.1,32.9,2.92,1.2,3.6,Corporate,False
TRP0001257,DRV00287,RDR000521,Dallas,39.440492,-92.95745,40.514205,-111.486338,2023-06-29T02:18:00Z,65,17.31,Premium,No Show,111.05,1.37,270.34,0.89,3.7,3.0,Card,False
TRP0001258,DRV00265,RDR001132,Philadelphia,33.229439,-82.391729,39.654028,-106.203367,2023-08-03T11:54:00Z,50,20.27,SUV,No Show,9.46,2.77,14.45,19.09,2.6,4.9,Wallet,True
TRP0001259,DRV00297,RDR001991,San Antonio,38.829416,-95.272325,36.485213,-74.667845,2023-05-13T06:02:00Z,12,1.65,Motorbike,Completed,96.28,2.8,159.68,16.82,2.7,1.5,Corporate,False
TRP0001260,DRV00196,RDR000487,Dallas,33.592551,-100.479123,40.671853,-99.248929,2023-03-07T04:53:00Z,80,17.71,SUV,Completed,94.65,2.77,282.49,15.99,4.5,3.2,Card,False
TRP0001261,DRV00247,RDR000916,Dallas,40.220406,-114.416133,37.619343,-117.305929,2023-09-18T00:13:00Z,37,41.62,Premium,No Show,100.82,1.24,246.21,5.13,5.0,3.3,Wallet,False
TRP0001262,DRV00287,RDR000151,Dallas,37.712971,-84.093148,35.076924,-81.600441,2023-01-25T11:14:00Z,74,8.84,Premium,No Show,45.61,1.88,96.77,11.77,4.5,4.8,Corporate,False
TRP0001263,DRV00111,RDR000453,Philadelphia,34.008757,-85.143083,36.947395,-81.647722,2023-05-11T16:48:00Z,74,32.16,Economy,In Progress,51.71,2.63,106.39,15.4,4.3,2.3,Cash,False
TRP0001264,DRV00189,RDR000381,San Diego,39.981101,-110.851737,40.249866,-85.739313,2023-01-01T03:33:00Z,86,38.83,SUV,Cancelled,81.62,1.31,142.59,0.83,4.6,3.1,Corporate,False
TRP0001265,DRV00217,RDR001029,New York,33.147777,-75.290947,35.228335,-81.923043,2023-04-23T15:17:00Z,54,24.51,Premium,No Show,96.95,2.15,258.07,9.5,1.6,1.9,Cash,True
TRP0001266,DRV00245,RDR001453,Los Angeles,35.638024,-89.717129,40.390126,-86.49909,2023-09-08T08:34:00Z,46,16.46,Motorbike,In Progress,103.5,2.93,121.51,13.72,3.8,2.2,Corporate,False
TRP0001267,DRV00220,RDR001336,San Jose,33.94253,-90.23068,36.944158,-106.427265,2023-04-25T08:39:00Z,17,22.47,Premium,In Progress,126.34,1.71,206.77,15.35,4.1,2.7,Card,False
TRP0001268,DRV00226,RDR001480,Chicago,33.06349,-81.597522,37.525796,-108.705479,2023-09-16T05:03:00Z,56,26.7,Motorbike,Completed,37.92,1.79,52.46,0.75,4.0,2.3,Corporate,False
TRP0001269,DRV00089,RDR000576,San Diego,39.074596,-82.365386,34.719732,-83.246798,2023-11-04T05:30:00Z,20,46.14,Economy,In Progress,21.56,1.82,23.67,12.57,4.1,2.7,Card,True
TRP0001270,DRV00260,RDR000418,Dallas,34.572281,-104.499455,33.040064,-80.267259,2023-06-20T07:28:00Z,37,48.56,Comfort,Cancelled,4.19,1.75,11.57,7.98,4.9,2.9,Wallet,False
TRP0001271,DRV00134,RDR001200,San Jose,34.233928,-100.317208,37.920434,-98.31617,2023-05-17T23:52:00Z,4,13.99,Electric,In Progress,53.72,2.27,68.52,2.72,3.5,4.0,Corporate,False
TRP0001272,DRV00294,RDR001456,Houston,37.245725,-73.833923,36.270144,-84.750136,2023-12-16T04:51:00Z,78,3.62,Motorbike,No Show,104.56,2.48,140.26,1.71,4.5,2.4,Wallet,False
TRP0001273,DRV00286,RDR000930,Philadelphia,35.721473,-103.598848,34.110078,-76.861637,2023-07-17T05:26:00Z,4,12.67,Motorbike,No Show,102.02,1.44,225.94,7.95,3.6,2.1,Corporate,True
TRP0001274,DRV00229,RDR001701,Philadelphia,35.747151,-88.016331,40.149685,-86.636469,2023-02-21T19:32:00Z,4,28.28,Comfort,Completed,125.18,1.91,218.98,1.37,3.3,3.8,Wallet,True
TRP0001275,DRV00158,RDR001377,Los Angeles,33.802482,-76.705621,37.9593,-109.997064,2023-12-11T07:33:00Z,23,30.4,Premium,No Show,52.84,2.33,103.13,8.8,2.7,2.5,Wallet,True
TRP0001276,DRV00247,RDR001255,Dallas,35.106592,-82.279382,34.681975,-80.409503,2023-04-24T13:34:00Z,43,1.43,Premium,In Progress,47.54,2.31,57.22,17.2,4.2,1.7,Cash,True
TRP0001277,DRV00299,RDR000111,Philadelphia,36.895015,-75.402596,38.551469,-104.569383,2023-02-27T11:13:00Z,80,13.65,Motorbike,No Show,129.21,2.19,249.79,19.88,3.7,1.4,Wallet,False
TRP0001278,DRV00237,RDR001259,San Jose,40.68753,-107.182363,33.574052,-77.750603,2023-05-15T22:34:00Z,31,23.02,Electric,In Progress,115.68,1.27,197.21,7.31,4.8,2.3,Wallet,True
TRP0001279,DRV00115,RDR001299,Dallas,36.902384,-113.714619,37.271738,-78.60087,2023-07-11T14:13:00Z,84,17.46,SUV,No Show,145.06,1.3,394.77,10.73,4.9,2.4,Card,False
TRP0001280,DRV00249,RDR000742,San Diego,40.423728,-113.602553,36.270273,-116.005991,2023-09-29T08:40:00Z,40,37.47,Electric,Completed,125.43,2.55,228.42,4.77,4.0,3.6,Wallet,False
TRP0001281,DRV00001,RDR000821,Los Angeles,39.45491,-73.130891,36.556707,-85.765722,2023-05-11T23:31:00Z,61,15.38,Economy,In Progress,17.96,2.44,46.93,13.87,4.9,1.5,Wallet,False
TRP0001282,DRV00293,RDR000444,New York,36.99451,-105.246949,38.711077,-99.891012,2023-03-04T14:01:00Z,7,17.33,Economy,Cancelled,79.18,2.22,140.67,0.39,2.8,3.5,Card,True
TRP0001283,DRV00054,RDR000943,Los Angeles,37.582229,-88.920741,37.596992,-96.000346,2023-08-10T22:38:00Z,6,22.2,SUV,Cancelled,141.2,2.89,229.48,13.6,2.6,3.8,Card,False
TRP0001284,DRV00297,RDR001579,San Antonio,39.331689,-91.658027,36.561357,-87.541484,2023-06-30T06:50:00Z,32,40.62,Motorbike,In Progress,100.69,1.97,149.05,17.58,4.2,3.8,Corporate,True
TRP0001285,DRV00251,RDR001103,Los Angeles,34.71519,-82.940932,40.736309,-107.628223,2023-06-26T03:48:00Z,18,3.36,Electric,Cancelled,22.53,2.22,25.88,3.79,3.4,4.6,Wallet,False
TRP0001286,DRV00253,RDR000830,San Antonio,39.808527,-76.470216,35.509186,-85.947963,2023-10-18T13:28:00Z,80,31.95,Economy,Completed,36.33,2.9,55.81,19.27,1.8,4.1,Card,True
TRP0001287,DRV00234,RDR001586,San Antonio,38.031123,-80.043359,37.485759,-111.098456,2023-01-13T16:11:00Z,31,33.84,SUV,No Show,121.28,1.36,361.82,8.3,4.6,2.9,Wallet,True
TRP0001288,DRV00073,RDR001924,Phoenix,37.666192,-114.019271,34.010046,-112.220985,2023-04-11T05:04:00Z,68,44.37,Motorbike,No Show,60.38,2.25,80.47,17.33,4.2,1.3,Card,False
TRP0001289,DRV00280,RDR001659,Chicago,37.94957,-104.223972,40.813966,-83.854941,2023-08-20T08:40:00Z,20,28.6,Electric,No Show,126.91,1.76,221.41,4.3,2.5,4.3,Wallet,False
TRP0001290,DRV00040,RDR001409,Phoenix,37.258588,-79.749924,40.240681,-102.582601,2023-04-20T12:58:00Z,14,5.91,Premium,In Progress,120.2,1.38,352.52,13.74,1.6,1.8,Card,False
TRP0001291,DRV00228,RDR001599,New York,33.797736,-82.963255,35.235667,-95.650521,2023-02-11T08:24:00Z,56,41.96,Economy,Cancelled,78.41,1.33,226.78,5.22,3.1,1.8,Wallet,False
TRP0001292,DRV00031,RDR000347,Los Angeles,37.333621,-76.986178,33.091343,-117.927126,2023-09-04T12:58:00Z,16,45.02,Comfort,No Show,30.13,1.94,59.23,14.65,1.0,2.7,Corporate,False
TRP0001293,DRV00056,RDR000773,San Antonio,34.15505,-90.833494,33.020669,-99.051952,2023-09-05T22:53:00Z,32,48.58,Electric,Completed,117.0,2.27,160.42,1.88,1.6,2.1,Corporate,True
TRP0001294,DRV00154,RDR000456,San Jose,33.357729,-78.12783,38.37029,-100.579481,2023-06-02T20:21:00Z,51,5.6,Comfort,In Progress,122.65,1.51,227.98,5.97,3.4,1.3,Card,False
TRP0001295,DRV00119,RDR001868,Houston,35.001381,-82.107835,33.265523,-92.594811,2023-12-30T15:41:00Z,4,30.66,Electric,Completed,59.87,1.46,75.52,16.29,5.0,3.8,Corporate,True
TRP0001296,DRV00064,RDR000205,San Jose,34.502626,-73.293847,34.137612,-100.393307,2023-01-06T14:17:00Z,49,27.84,Economy,Cancelled,85.12,1.24,141.66,4.93,3.4,3.6,Corporate,False
TRP0001297,DRV00175,RDR000288,San Jose,34.393858,-98.945037,38.879764,-83.947094,2023-10-09T22:32:00Z,53,47.65,Motorbike,In Progress,120.0,1.73,186.32,0.21,4.5,4.7,Cash,False
TRP0001298,DRV00189,RDR000394,San Diego,38.459544,-90.029908,33.661463,-99.628587,2023-08-18T07:56:00Z,66,27.49,SUV,No Show,124.65,2.7,244.32,6.76,2.0,3.3,Wallet,True
TRP0001299,DRV00014,RDR001859,Phoenix,39.462457,-114.020779,40.287057,-106.995543,2023-02-14T18:21:00Z,12,43.87,Electric,No Show,47.73,2.03,108.33,14.13,3.3,1.0,Cash,False
TRP0001300,DRV00233,RDR000996,Dallas,38.594071,-109.348949,35.763198,-95.485734,2023-01-30T18:19:00Z,65,5.45,Electric,Completed,14.97,1.26,42.22,13.97,1.0,1.4,Corporate,False
TRP0001301,DRV00277,RDR001210,San Diego,35.566081,-107.241949,36.081479,-106.350957,2023-10-13T14:48:00Z,83,40.55,Electric,In Progress,95.79,1.92,261.63,8.71,1.2,2.6,Cash,False
TRP0001302,DRV00167,RDR001908,San Jose,37.696978,-85.781013,38.410579,-87.92666,2023-04-30T02:40:00Z,85,47.12,Motorbike,In Progress,126.89,2.52,138.21,4.52,2.1,4.2,Corporate,False
TRP0001303,DRV00256,RDR000697,San Antonio,33.930483,-117.985497,37.342761,-77.639273,2023-01-23T18:19:00Z,35,44.86,Comfort,In Progress,149.2,2.45,214.02,2.34,1.4,2.4,Card,False
TRP0001304,DRV00149,RDR001597,Philadelphia,39.78968,-77.90498,35.879029,-91.912537,2023-06-03T15:26:00Z,8,8.53,Motorbike,Completed,69.89,1.21,77.05,19.07,3.3,2.6,Corporate,False
TRP0001305,DRV00149,RDR000945,Philadelphia,34.198864,-92.562653,36.647334,-110.511127,2023-12-16T18:13:00Z,46,33.84,Motorbike,No Show,64.49,2.01,99.1,19.78,1.1,1.8,Card,False
TRP0001306,DRV00195,RDR000024,San Antonio,39.742808,-100.946976,37.721062,-91.114339,2023-11-29T22:55:00Z,46,26.66,Premium,In Progress,112.02,1.14,228.39,18.63,4.1,2.9,Corporate,False
TRP0001307,DRV00234,RDR001551,San Antonio,38.234036,-92.372362,40.144641,-99.717945,2023-07-12T07:31:00Z,49,22.23,SUV,In Progress,71.85,2.18,198.21,16.16,4.7,1.3,Card,True
TRP0001308,DRV00225,RDR001135,New York,37.776591,-110.242393,38.285511,-116.538309,2023-10-04T20:58:00Z,47,38.08,SUV,Cancelled,21.11,1.57,28.03,3.85,4.8,2.0,Cash,False
TRP0001309,DRV00118,RDR000822,San Jose,39.515163,-77.968135,39.676148,-75.163025,2023-07-13T18:16:00Z,50,12.99,Economy,Cancelled,6.32,2.36,6.35,12.24,3.6,1.8,Corporate,False
TRP0001310,DRV00166,RDR000280,San Antonio,37.046787,-107.090195,38.72322,-115.814793,2023-07-15T08:16:00Z,78,39.04,Premium,No Show,47.91,1.57,93.8,18.94,2.0,1.5,Card,False
TRP0001311,DRV00086,RDR001085,San Diego,39.41729,-103.420744,40.795412,-99.541131,2023-06-04T04:23:00Z,41,18.42,Economy,No Show,135.96,2.6,266.39,17.19,4.8,3.2,Corporate,False
TRP0001312,DRV00015,RDR001209,Dallas,40.607643,-110.404729,34.992851,-114.617766,2023-09-04T01:57:00Z,7,34.1,Electric,Completed,36.62,2.24,89.14,6.52,2.6,2.7,Cash,False
TRP0001313,DRV00277,RDR000992,San Diego,34.275837,-78.15034,36.976504,-80.813514,2023-12-25T02:16:00Z,74,40.65,Electric,Cancelled,80.1,2.61,170.99,15.94,1.7,4.3,Corporate,False
TRP0001314,DRV00159,RDR000399,San Diego,39.081934,-93.614411,37.052467,-96.804668,2023-01-10T10:05:00Z,56,15.37,Premium,Completed,4.23,1.36,8.36,6.77,1.3,4.8,Cash,False
TRP0001315,DRV00002,RDR000751,Los Angeles,40.576924,-114.992954,35.203414,-95.576985,2023-03-12T21:55:00Z,64,4.57,Comfort,Completed,56.05,1.11,155.6,8.12,1.5,2.9,Card,True
TRP0001316,DRV00183,RDR000917,Los Angeles,35.022899,-110.313542,33.406406,-78.952548,2023-07-23T01:30:00Z,89,8.97,SUV,No Show,103.04,1.58,214.91,18.78,1.8,1.1,Wallet,False
TRP0001317,DRV00073,RDR000815,Phoenix,37.27927,-89.008114,36.409957,-82.197057,2023-05-13T10:28:00Z,90,45.15,Motorbike,Cancelled,84.64,1.46,152.58,1.51,4.0,3.1,Card,False
TRP0001318,DRV00004,RDR001159,Philadelphia,36.458284,-90.581302,39.776187,-96.247571,2023-03-09T00:39:00Z,7,5.23,Electric,Cancelled,109.19,1.7,233.98,0.92,4.4,1.6,Wallet,False
TRP0001319,DRV00122,RDR000922,Philadelphia,39.734217,-80.589668,37.602793,-79.705151,2023-09-02T18:21:00Z,21,11.73,Electric,Cancelled,145.52,2.19,175.54,10.71,4.8,4.6,Wallet,True
TRP0001320,DRV00040,RDR001323,Phoenix,36.549054,-105.290991,34.318989,-117.127123,2023-08-27T10:53:00Z,29,21.75,Premium,In Progress,120.9,1.61,328.66,19.9,4.9,4.7,Wallet,False
TRP0001321,DRV00122,RDR000709,Philadelphia,37.810321,-94.729084,37.363309,-86.810472,2023-04-02T09:41:00Z,22,29.35,Electric,In Progress,59.67,2.46,87.79,18.48,2.7,4.2,Corporate,False
TRP0001322,DRV00133,RDR001290,New York,40.066734,-79.303242,37.981087,-97.190208,2023-09-11T05:38:00Z,83,15.2,Economy,In Progress,47.94,1.72,58.52,18.08,4.0,4.4,Cash,True
TRP0001323,DRV00081,RDR001651,Phoenix,34.811155,-76.23569,38.178193,-89.168166,2023-03-06T09:30:00Z,75,30.86,Motorbike,In Progress,9.89,2.92,22.28,14.42,3.3,1.0,Card,False
TRP0001324,DRV00182,RDR000590,Phoenix,40.031849,-99.75171,38.556183,-74.394753,2023-03-12T04:23:00Z,63,24.4,SUV,No Show,64.03,2.19,182.21,4.42,4.1,1.9,Card,False
TRP0001325,DRV00031,RDR000956,Los Angeles,34.933814,-75.509977,33.909191,-97.294833,2023-04-04T12:19:00Z,88,45.66,Comfort,Completed,51.82,1.52,151.31,6.57,3.3,4.2,Card,True
TRP0001326,DRV00268,RDR000446,San Antonio,40.831131,-90.513126,40.880419,-105.719618,2023-06-06T05:10:00Z,80,13.66,Electric,Cancelled,120.19,2.67,351.63,12.95,2.3,2.7,Corporate,False
TRP0001327,DRV00245,RDR000511,Los Angeles,39.904357,-117.105441,34.350486,-98.592571,2023-03-25T23:19:00Z,12,39.96,Motorbike,In Progress,147.49,2.46,217.19,6.49,1.2,1.8,Card,True
TRP0001328,DRV00029,RDR001771,Philadelphia,39.725688,-103.970613,34.165192,-95.354284,2023-05-08T23:45:00Z,60,21.9,Comfort,No Show,62.77,1.64,145.46,1.05,4.7,1.7,Cash,True
TRP0001329,DRV00206,RDR001445,Phoenix,38.9994,-84.938169,36.542997,-101.634186,2023-05-18T18:14:00Z,78,31.15,Premium,Cancelled,24.11,1.61,35.26,11.49,3.3,2.1,Cash,False
TRP0001330,DRV00178,RDR000456,Los Angeles,35.674991,-109.084239,39.617884,-80.830206,2023-02-20T07:15:00Z,62,9.14,Premium,Completed,85.02,2.87,124.54,6.81,3.5,4.4,Cash,True
TRP0001331,DRV00093,RDR001731,San Antonio,34.429707,-104.809588,36.805225,-106.592586,2023-11-21T18:34:00Z,56,49.3,Premium,No Show,48.6,1.38,128.2,3.15,2.0,2.4,Wallet,True
TRP0001332,DRV00205,RDR000669,Phoenix,33.766701,-116.724821,38.669614,-101.546312,2023-07-02T10:34:00Z,33,2.89,Electric,In Progress,123.76,1.11,269.24,19.33,3.5,3.8,Wallet,False
TRP0001333,DRV00078,RDR001939,San Diego,35.727112,-104.250321,33.62957,-90.070758,2023-07-10T11:54:00Z,89,44.82,Premium,Completed,102.24,1.26,149.8,16.02,1.1,2.9,Card,True
TRP0001334,DRV00128,RDR000716,Los Angeles,38.723975,-107.955379,38.508668,-90.494183,2023-05-11T02:39:00Z,46,41.2,SUV,In Progress,135.8,1.22,323.75,17.17,2.3,3.0,Card,False
TRP0001335,DRV00222,RDR001294,Dallas,38.196761,-73.870229,36.276637,-117.214776,2023-08-09T03:47:00Z,24,39.98,Comfort,In Progress,143.94,1.27,389.24,13.43,4.5,3.6,Corporate,False
TRP0001336,DRV00162,RDR001925,Dallas,33.58526,-116.130901,34.230742,-103.852346,2023-10-15T21:24:00Z,2,7.01,Motorbike,No Show,70.36,2.34,129.47,8.91,4.5,2.2,Cash,False
TRP0001337,DRV00013,RDR001568,Phoenix,37.742885,-113.081307,33.629178,-105.196169,2023-08-02T23:06:00Z,66,45.69,Motorbike,Completed,9.18,2.47,20.19,9.71,3.1,3.0,Card,False
TRP0001338,DRV00020,RDR000791,Los Angeles,40.506166,-93.031183,33.911053,-74.490157,2023-08-31T22:34:00Z,52,14.41,Electric,No Show,99.5,1.18,262.14,7.06,2.7,3.4,Wallet,True
TRP0001339,DRV00196,RDR001099,Dallas,39.069307,-100.891291,34.408778,-116.457632,2023-09-03T04:45:00Z,53,17.04,SUV,In Progress,114.54,1.31,114.95,12.77,3.2,3.7,Wallet,False
TRP0001340,DRV00080,RDR000861,San Jose,35.261743,-97.025049,34.786209,-85.400647,2023-01-15T17:14:00Z,60,31.8,SUV,Completed,33.98,2.54,75.0,19.05,3.1,3.4,Wallet,True
TRP0001341,DRV00131,RDR000419,San Jose,36.293249,-77.873556,35.081698,-96.363731,2023-10-16T01:27:00Z,38,17.66,Electric,In Progress,92.31,2.05,225.83,8.99,1.3,3.2,Corporate,True
TRP0001342,DRV00044,RDR000720,Phoenix,38.350682,-82.197765,39.568214,-108.67473,2023-06-05T07:59:00Z,47,21.54,Electric,Completed,66.37,2.01,187.97,13.12,1.8,4.7,Card,True
TRP0001343,DRV00069,RDR001554,Phoenix,39.328057,-107.189811,36.757804,-96.543206,2023-05-04T00:43:00Z,46,17.8,Electric,Cancelled,65.99,1.2,131.34,11.14,1.4,4.1,Corporate,True
TRP0001344,DRV00191,RDR000026,Houston,39.816911,-111.539021,38.318291,-111.767693,2023-07-11T09:21:00Z,63,14.52,Comfort,No Show,101.97,1.05,113.76,6.84,3.4,1.1,Card,False
TRP0001345,DRV00291,RDR000486,Los Angeles,37.163427,-96.476033,35.478851,-113.617148,2023-04-20T00:12:00Z,53,42.41,Motorbike,No Show,95.77,1.5,137.86,13.43,1.1,3.3,Wallet,False
TRP0001346,DRV00161,RDR000463,San Diego,40.887326,-95.872663,40.789266,-105.490914,2023-08-13T18:36:00Z,41,8.29,Motorbike,In Progress,93.91,1.63,144.9,15.09,1.6,3.5,Cash,False
