rating_id,trip_id,driver_id,rider_id,rating_by,rating_value,review_text,cleanliness_score,punctuality_score,communication_score,rating_timestamp
RTG001069,TRP0002303,DRV00245,RDR000709,rider,4.8,Review comment 1069,5,5,3,2023-03-10T00:00:00Z
RTG001070,TRP0001325,DRV00031,RDR000956,rider,1.2,Review comment 1070,5,4,2,2023-02-13T00:00:00Z
RTG001071,TRP0002156,DRV00250,RDR001723,rider,4.1,Review comment 1071,1,5,5,2023-11-22T00:00:00Z
RTG001072,TRP0001656,DRV00106,RDR001321,rider,1.8,Review comment 1072,1,4,4,2023-06-27T00:00:00Z
RTG001073,TRP0002538,DRV00027,RDR000771,rider,4.9,Review comment 1073,2,3,1,2023-02-16T00:00:00Z
RTG001074,TRP0000134,DRV00234,RDR000954,rider,3.1,Review comment 1074,1,4,1,2023-12-20T00:00:00Z
RTG001075,TRP0002447,DRV00110,RDR000669,driver,3.0,Review comment 1075,4,2,1,2023-03-05T00:00:00Z
RTG001076,TRP0002468,DRV00183,RDR000780,rider,4.3,Review comment 1076,3,1,5,2023-11-13T00:00:00Z
RTG001077,TRP0000642,DRV00281,RDR001366,rider,2.1,Review comment 1077,2,2,2,2023-06-01T00:00:00Z
RTG001078,TRP0001891,DRV00252,RDR000892,rider,2.4,Review comment 1078,3,1,3,2023-02-17T00:00:00Z
RTG001079,TRP0001383,DRV00105,RDR000290,rider,4.9,Review comment 1079,3,3,5,2023-10-24T00:00:00Z
RTG001080,TRP0001454,DRV00028,RDR000175,driver,3.9,Review comment 1080,1,5,4,2023-11-21T00:00:00Z
RTG001081,TRP0003880,DRV00055,RDR000201,rider,1.5,Review comment 1081,2,5,4,2023-10-05T00:00:00Z
RTG001082,TRP0001624,DRV00021,RDR000637,rider,3.5,Review comment 1082,1,5,2,2023-10-17T00:00:00Z
RTG001083,TRP0001255,DRV00078,RDR000729,driver,4.1,Review comment 1083,2,4,1,2023-03-15T00:00:00Z
RTG001084,TRP0002380,DRV00210,RDR000803,rider,2.1,Review comment 1084,3,1,5,2023-03-31T00:00:00Z
RTG001085,TRP0002040,DRV00042,RDR001947,driver,2.5,Review comment 1085,5,5,1,2023-08-06T00:00:00Z
RTG001086,TRP0003367,DRV00166,RDR001332,driver,2.2,Review comment 1086,2,4,2,2023-01-13T00:00:00Z
RTG001087,TRP0002488,DRV00299,RDR000011,rider,1.1,Review comment 1087,1,4,2,2023-11-13T00:00:00Z
RTG001088,TRP0002456,DRV00138,RDR000783,rider,4.4,Review comment 1088,2,5,1,2023-05-13T00:00:00Z
RTG001089,TRP0000410,DRV00173,RDR001211,rider,3.6,Review comment 1089,3,1,4,2023-04-29T00:00:00Z
RTG001090,TRP0000889,DRV00074,RDR000872,rider,2.1,Review comment 1090,4,4,2,2023-01-11T00:00:00Z
RTG001091,TRP0000203,DRV00244,RDR001981,rider,2.6,Review comment 1091,4,1,5,2023-02-08T00:00:00Z
RTG001092,TRP0001284,DRV00297,RDR001579,driver,1.8,Review comment 1092,1,5,5,2023-08-03T00:00:00Z
RTG001093,TRP0003574,DRV00215,RDR000987,driver,2.0,Review comment 1093,2,1,5,2023-05-30T00:00:00Z
RTG001094,TRP0001407,DRV00244,RDR001492,rider,4.3,Review comment 1094,2,4,2,2023-02-23T00:00:00Z
RTG001095,TRP0002489,DRV00042,RDR001653,rider,1.8,Review comment 1095,4,1,4,2023-06-21T00:00:00Z
RTG001096,TRP0001101,DRV00237,RDR001652,rider,3.0,Review comment 1096,3,1,2,2023-08-11T00:00:00Z
RTG001097,TRP0000923,DRV00246,RDR000260,rider,3.6,Review comment 1097,4,2,2,2023-09-02T00:00:00Z
RTG001098,TRP0002565,DRV00233,RDR001288,driver,5.0,Review comment 1098,3,3,5,2023-07-19T00:00:00Z
RTG001099,TRP0003362,DRV00164,RDR001427,rider,4.4,Review comment 1099,4,2,3,2023-11-18T00:00:00Z
RTG001100,TRP0002904,DRV00210,RDR000897,rider,2.3,Review comment 1100,2,2,4,2023-12-26T00:00:00Z
RTG001101,TRP0001877,DRV00172,RDR000424,driver,4.5,Review comment 1101,1,4,4,2023-07-22T00:00:00Z
RTG001102,TRP0001692,DRV00235,RDR001954,rider,4.7,Review comment 1102,5,4,3,2023-06-06T00:00:00Z
RTG001103,TRP0001454,DRV00028,RDR000175,rider,3.5,Review comment 1103,3,3,3,2023-10-22T00:00:00Z
RTG001104,TRP0001383,DRV00105,RDR000290,rider,2.8,Review comment 1104,4,3,2,2023-06-02T00:00:00Z
RTG001105,TRP0003078,DRV00182,RDR001795,rider,1.7,Review comment 1105,2,5,3,2023-09-30T00:00:00Z
RTG001106,TRP0003659,DRV00178,RDR001109,driver,2.7,Review comment 1106,1,1,3,2023-11-15T00:00:00Z
RTG001107,TRP0001025,DRV00196,RDR001513,rider,4.8,Review comment 1107,4,1,4,2023-11-02T00:00:00Z
RTG001108,TRP0003929,DRV00017,RDR001294,rider,4.5,Review comment 1108,4,1,2,2023-02-15T00:00:00Z
RTG001109,TRP0003041,DRV00197,RDR001744,driver,1.6,Review comment 1109,5,3,5,2023-01-28T00:00:00Z
RTG001110,TRP0000624,DRV00041,RDR000920,rider,3.1,Review comment 1110,1,4,3,2023-07-18T00:00:00Z
RTG001111,TRP0003797,DRV00055,RDR000510,rider,4.7,Review comment 1111,2,5,5,2023-12-15T00:00:00Z
RTG001112,TRP0002580,DRV00014,RDR001450,rider,2.6,Review comment 1112,3,4,5,2023-07-30T00:00:00Z
RTG001113,TRP0000155,DRV00109,RDR001926,rider,2.4,Review comment 1113,5,1,3,2023-05-06T00:00:00Z
RTG001114,TRP0002544,DRV00277,RDR000985,rider,4.0,Review comment 1114,5,5,1,2023-12-01T00:00:00Z
RTG001115,TRP0002093,DRV00226,RDR000017,driver,4.7,Review comment 1115,4,4,3,2023-01-03T00:00:00Z
RTG001116,TRP0001221,DRV00061,RDR000134,driver,2.7,Review comment 1116,3,2,1,2023-09-10T00:00:00Z
RTG001117,TRP0002037,DRV00287,RDR001742,rider,4.8,Review comment 1117,4,5,1,2023-04-06T00:00:00Z
RTG001118,TRP0002233,DRV00188,RDR001308,rider,3.8,Review comment 1118,2,5,5,2023-01-24T00:00:00Z
RTG001119,TRP0002370,DRV00052,RDR001958,driver,1.9,Review comment 1119,4,3,4,2023-12-31T00:00:00Z
RTG001120,TRP0003751,DRV00152,RDR001546,driver,3.5,Review comment 1120,1,3,3,2023-02-06T00:00:00Z
RTG001121,TRP0000151,DRV00112,RDR001466,driver,3.1,Review comment 1121,2,4,5,2023-06-08T00:00:00Z
RTG001122,TRP0002460,DRV00002,RDR000423,driver,1.2,Review comment 1122,3,3,2,2023-07-04T00:00:00Z
RTG001123,TRP0000292,DRV00086,RDR000567,driver,3.6,Review comment 1123,5,1,3,2023-06-29T00:00:00Z
RTG001124,TRP0000072,DRV00110,RDR001258,driver,2.9,Review comment 1124,5,3,2,2023-10-25T00:00:00Z
RTG001125,TRP0002344,DRV00141,RDR001170,driver,3.6,Review comment 1125,1,5,1,2023-09-30T00:00:00Z
RTG001126,TRP0000327,DRV00230,RDR000139,driver,3.5,Review comment 1126,5,2,3,2023-01-23T00:00:00Z
RTG001127,TRP0003436,DRV00099,RDR001749,rider,2.7,Review comment 1127,3,2,5,2023-09-03T00:00:00Z
RTG001128,TRP0002344,DRV00141,RDR001170,rider,4.5,Review comment 1128,5,4,2,2023-01-03T00:00:00Z
RTG001129,TRP0003045,DRV00201,RDR001709,driver,4.0,Review comment 1129,4,5,1,2023-01-25T00:00:00Z
RTG001130,TRP0002180,DRV00204,RDR001988,rider,2.0,Review comment 1130,3,4,3,2023-05-19T00:00:00Z
RTG001131,TRP0000412,DRV00138,RDR001246,rider,1.0,Review comment 1131,1,4,5,2023-11-07T00:00:00Z
RTG001132,TRP0001597,DRV00023,RDR001782,rider,1.3,Review comment 1132,2,5,2,2023-04-11T00:00:00Z
RTG001133,TRP0002177,DRV00150,RDR000655,rider,2.6,Review comment 1133,1,3,2,2023-11-20T00:00:00Z
RTG001134,TRP0001029,DRV00152,RDR000326,rider,1.6,Review comment 1134,3,2,5,2023-03-20T00:00:00Z
RTG001135,TRP0002144,DRV00083,RDR001623,driver,4.9,Review comment 1135,4,3,3,2023-04-16T00:00:00Z
RTG001136,TRP0000958,DRV00271,RDR000381,driver,5.0,Review comment 1136,2,3,4,2023-11-07T00:00:00Z
RTG001137,TRP0003119,DRV00194,RDR001365,driver,1.4,Review comment 1137,4,2,3,2023-08-17T00:00:00Z
RTG001138,TRP0000442,DRV00207,RDR001351,rider,4.6,Review comment 1138,3,2,2,2023-03-13T00:00:00Z
RTG001139,TRP0000828,DRV00243,RDR000462,rider,4.8,Review comment 1139,3,1,2,2023-02-20T00:00:00Z
RTG001140,TRP0002848,DRV00084,RDR001820,driver,2.1,Review comment 1140,5,4,5,2023-12-03T00:00:00Z
RTG001141,TRP0002487,DRV00191,RDR001564,driver,1.2,Review comment 1141,4,3,4,2023-09-07T00:00:00Z
RTG001142,TRP0001079,DRV00043,RDR001909,rider,4.4,Review comment 1142,1,4,1,2023-05-18T00:00:00Z
RTG001143,TRP0000887,DRV00151,RDR000630,driver,4.4,Review comment 1143,4,2,1,2023-01-13T00:00:00Z
RTG001144,TRP0002202,DRV00134,RDR000993,rider,1.9,Review comment 1144,1,1,1,2023-06-20T00:00:00Z
RTG001145,TRP0000063,DRV00021,RDR000542,rider,4.1,Review comment 1145,3,5,4,2023-11-27T00:00:00Z
RTG001146,TRP0000368,DRV00197,RDR001839,rider,2.2,Review comment 1146,4,2,3,2023-06-21T00:00:00Z
RTG001147,TRP0003279,DRV00111,RDR000925,driver,2.9,Review comment 1147,5,3,1,2023-05-25T00:00:00Z
RTG001148,TRP0001422,DRV00088,RDR000910,driver,2.1,Review comment 1148,2,3,3,2023-10-15T00:00:00Z
RTG001149,TRP0003737,DRV00053,RDR000810,driver,3.1,Review comment 1149,3,4,4,2023-09-03T00:00:00Z
RTG001150,TRP0003148,DRV00223,RDR000075,rider,2.5,Review comment 1150,2,3,3,2023-09-13T00:00:00Z
RTG001151,TRP0001882,DRV00299,RDR000690,driver,1.9,Review comment 1151,1,1,5,2023-08-14T00:00:00Z
RTG001152,TRP0003616,DRV00294,RDR000573,driver,4.9,Review comment 1152,3,2,1,2023-11-29T00:00:00Z
RTG001153,TRP0002922,DRV00240,RDR000549,driver,4.3,Review comment 1153,2,4,1,2023-09-13T00:00:00Z
RTG001154,TRP0001109,DRV00279,RDR000985,driver,4.5,Review comment 1154,2,1,3,2023-04-22T00:00:00Z
RTG001155,TRP0003817,DRV00055,RDR000998,driver,3.3,Review comment 1155,4,1,5,2023-12-05T00:00:00Z
RTG001156,TRP0000524,DRV00028,RDR001587,rider,4.6,Review comment 1156,4,5,2,2023-01-20T00:00:00Z
RTG001157,TRP0001811,DRV00227,RDR000895,driver,1.2,Review comment 1157,4,3,4,2023-01-31T00:00:00Z
RTG001158,TRP0003198,DRV00208,RDR001638,driver,2.2,Review comment 1158,1,3,1,2023-09-11T00:00:00Z
RTG001159,TRP0001262,DRV00287,RDR000151,driver,1.1,Review comment 1159,1,3,5,2023-07-02T00:00:00Z
RTG001160,TRP0003116,DRV00041,RDR000728,rider,1.3,Review comment 1160,5,3,4,2023-12-22T00:00:00Z
RTG001161,TRP0000299,DRV00161,RDR000637,driver,2.3,Review comment 1161,1,4,3,2023-05-10T00:00:00Z
RTG001162,TRP0003233,DRV00100,RDR001912,driver,3.1,Review comment 1162,5,5,3,2023-05-11T00:00:00Z
RTG001163,TRP0003819,DRV00066,RDR001128,rider,3.4,Review comment 1163,4,2,1,2023-01-12T00:00:00Z
RTG001164,TRP0002107,DRV00106,RDR000811,driver,4.6,Review comment 1164,5,3,3,2023-03-27T00:00:00Z
RTG001165,TRP0000182,DRV00112,RDR001629,driver,4.9,Review comment 1165,5,1,2,2023-10-21T00:00:00Z
RTG001166,TRP0002870,DRV00146,RDR000473,driver,1.4,Review comment 1166,5,1,3,2023-09-09T00:00:00Z
RTG001167,TRP0001823,DRV00098,RDR001312,rider,3.0,Review comment 1167,4,2,1,2023-09-25T00:00:00Z
RTG001168,TRP0001469,DRV00089,RDR001354,driver,1.7,Review comment 1168,2,2,5,2023-11-24T00:00:00Z
RTG001169,TRP0000738,DRV00060,RDR000958,driver,1.3,Review comment 1169,3,1,2,2023-05-26T00:00:00Z
RTG001170,TRP0002748,DRV00105,RDR001795,rider,1.3,Review comment 1170,3,5,4,2023-02-22T00:00:00Z
RTG001171,TRP0000838,DRV00060,RDR000674,driver,2.0,Review comment 1171,2,3,3,2023-03-02T00:00:00Z
RTG001172,TRP0002129,DRV00232,RDR000201,driver,1.1,Review comment 1172,1,4,3,2023-10-10T00:00:00Z
RTG001173,TRP0001967,DRV00008,RDR000660,driver,1.8,Review comment 1173,5,4,5,2023-07-14T00:00:00Z
RTG001174,TRP0001288,DRV00073,RDR001924,rider,2.8,Review comment 1174,2,5,3,2023-12-23T00:00:00Z
RTG001175,TRP0000570,DRV00103,RDR001007,driver,1.6,Review comment 1175,4,3,4,2023-01-06T00:00:00Z
RTG001176,TRP0003868,DRV00248,RDR000045,driver,4.0,Review comment 1176,3,4,1,2023-11-22T00:00:00Z
RTG001177,TRP0001873,DRV00284,RDR001627,rider,4.5,Review comment 1177,4,4,1,2023-07-04T00:00:00Z
RTG001178,TRP0003286,DRV00186,RDR001196,driver,4.0,Review comment 1178,4,2,5,2023-12-12T00:00:00Z
RTG001179,TRP0000951,DRV00153,RDR000984,rider,2.6,Review comment 1179,5,5,5,2023-02-11T00:00:00Z
RTG001180,TRP0002515,DRV00194,RDR000053,rider,1.1,Review comment 1180,2,5,2,2023-10-24T00:00:00Z
RTG001181,TRP0001729,DRV00032,RDR001629,rider,4.3,Review comment 1181,3,2,2,2023-06-20T00:00:00Z
RTG001182,TRP0002060,DRV00067,RDR001962,driver,4.6,Review comment 1182,5,4,1,2023-03-12T00:00:00Z
RTG001183,TRP0000547,DRV00076,RDR000278,rider,1.6,Review comment 1183,3,3,4,2023-06-09T00:00:00Z
RTG001184,TRP0000422,DRV00004,RDR000929,driver,4.1,Review comment 1184,4,4,5,2023-12-02T00:00:00Z
RTG001185,TRP0002712,DRV00241,RDR000694,driver,2.4,Review comment 1185,3,5,2,2023-01-16T00:00:00Z
RTG001186,TRP0001953,DRV00058,RDR000029,driver,1.4,Review comment 1186,5,5,1,2023-12-20T00:00:00Z
RTG001187,TRP0001209,DRV00230,RDR001706,driver,2.0,Review comment 1187,2,2,5,2023-10-26T00:00:00Z
RTG001188,TRP0001932,DRV00182,RDR000857,driver,1.8,Review comment 1188,3,4,4,2023-03-20T00:00:00Z
RTG001189,TRP0002424,DRV00014,RDR001691,driver,1.4,Review comment 1189,4,1,2,2023-11-11T00:00:00Z
RTG001190,TRP0001601,DRV00198,RDR000688,rider,4.6,Review comment 1190,2,5,5,2023-03-07T00:00:00Z
RTG001191,TRP0000281,DRV00090,RDR001744,driver,2.7,Review comment 1191,2,2,3,2023-02-07T00:00:00Z
RTG001192,TRP0003976,DRV00051,RDR000057,driver,2.5,Review comment 1192,4,2,5,2023-12-06T00:00:00Z
RTG001193,TRP0002800,DRV00066,RDR001832,driver,3.2,Review comment 1193,1,3,4,2023-02-04T00:00:00Z
RTG001194,TRP0000034,DRV00228,RDR001438,driver,1.7,Review comment 1194,4,3,4,2023-04-06T00:00:00Z
RTG001195,TRP0001749,DRV00084,RDR000586,rider,1.8,Review comment 1195,5,2,2,2023-02-03T00:00:00Z
RTG001196,TRP0000607,DRV00281,RDR000484,driver,4.4,Review comment 1196,4,4,4,2023-09-12T00:00:00Z
RTG001197,TRP0002997,DRV00001,RDR001097,rider,4.3,Review comment 1197,5,5,5,2023-10-30T00:00:00Z
RTG001198,TRP0000082,DRV00077,RDR001024,rider,3.7,Review comment 1198,5,3,2,2023-09-20T00:00:00Z
RTG001199,TRP0003727,DRV00038,RDR000370,driver,3.2,Review comment 1199,1,3,5,2023-07-13T00:00:00Z
RTG001200,TRP0002435,DRV00040,RDR001166,rider,1.8,Review comment 1200,2,2,1,2023-03-28T00:00:00Z
RTG001201,TRP0001168,DRV00026,RDR000855,driver,2.1,Review comment 1201,2,5,5,2023-01-13T00:00:00Z
RTG001202,TRP0000769,DRV00034,RDR001443,rider,2.3,Review comment 1202,4,1,3,2023-05-23T00:00:00Z
RTG001203,TRP0000912,DRV00096,RDR000542,rider,2.4,Review comment 1203,3,5,5,2023-06-19T00:00:00Z
RTG001204,TRP0003153,DRV00238,RDR001621,rider,2.8,Review comment 1204,5,2,3,2023-02-01T00:00:00Z
RTG001205,TRP0003452,DRV00059,RDR000478,driver,4.4,Review comment 1205,4,4,3,2023-01-29T00:00:00Z
RTG001206,TRP0001173,DRV00150,RDR001159,driver,4.3,Review comment 1206,2,5,2,2023-12-26T00:00:00Z
RTG001207,TRP0002172,DRV00061,RDR000467,rider,1.9,Review comment 1207,4,4,5,2023-01-20T00:00:00Z
RTG001208,TRP0002246,DRV00258,RDR001217,driver,2.6,Review comment 1208,1,3,2,2023-11-24T00:00:00Z
RTG001209,TRP0001992,DRV00185,RDR000816,rider,4.3,Review comment 1209,4,4,4,2023-05-28T00:00:00Z
RTG001210,TRP0001773,DRV00216,RDR000089,driver,1.7,Review comment 1210,1,2,3,2023-07-30T00:00:00Z
RTG001211,TRP0002826,DRV00201,RDR000742,driver,1.2,Review comment 1211,3,3,4,2023-11-10T00:00:00Z
RTG001212,TRP0002015,DRV00247,RDR000269,driver,4.2,Review comment 1212,1,1,3,2023-09-01T00:00:00Z
RTG001213,TRP0002550,DRV00062,RDR001395,driver,4.5,Review comment 1213,4,2,3,2023-08-18T00:00:00Z
RTG001214,TRP0002164,DRV00182,RDR000592,driver,2.6,Review comment 1214,4,5,2,2023-10-19T00:00:00Z
RTG001215,TRP0001662,DRV00157,RDR000726,rider,4.8,Review comment 1215,2,5,1,2023-01-02T00:00:00Z
RTG001216,TRP0002074,DRV00295,RDR001777,driver,4.4,Review comment 1216,4,4,5,2023-03-20T00:00:00Z
RTG001217,TRP0003629,DRV00083,RDR000892,rider,4.8,Review comment 1217,4,3,5,2023-10-08T00:00:00Z
RTG001218,TRP0001551,DRV00266,RDR000045,rider,1.6,Review comment 1218,4,2,3,2023-08-31T00:00:00Z
RTG001219,TRP0003576,DRV00104,RDR001406,rider,4.7,Review comment 1219,3,1,1,2023-12-04T00:00:00Z
RTG001220,TRP0000958,DRV00271,RDR000381,driver,2.0,Review comment 1220,4,4,4,2023-04-03T00:00:00Z
RTG001221,TRP0003721,DRV00235,RDR000009,driver,1.0,Review comment 1221,5,2,3,2023-09-01T00:00:00Z
RTG001222,TRP0003950,DRV00155,RDR000029,driver,4.8,Review comment 1222,4,1,5,2023-09-04T00:00:00Z
RTG001223,TRP0000255,DRV00287,RDR001265,rider,2.0,Review comment 1223,1,4,3,2023-10-13T00:00:00Z
RTG001224,TRP0003746,DRV00004,RDR000012,rider,2.1,Review comment 1224,5,3,4,2023-06-18T00:00:00Z
RTG001225,TRP0001506,DRV00286,RDR001881,driver,4.7,Review comment 1225,4,4,4,2023-07-22T00:00:00Z
RTG001226,TRP0001043,DRV00073,RDR000045,rider,2.3,Review comment 1226,3,4,1,2023-11-01T00:00:00Z
RTG001227,TRP0002545,DRV00219,RDR000699,rider,3.5,Review comment 1227,4,5,5,2023-05-24T00:00:00Z
RTG001228,TRP0001421,DRV00255,RDR001347,rider,2.8,Review comment 1228,2,5,5,2023-12-27T00:00:00Z
RTG001229,TRP0000312,DRV00270,RDR001653,rider,2.0,Review comment 1229,1,1,5,2023-06-19T00:00:00Z
RTG001230,TRP0001637,DRV00099,RDR001243,rider,3.7,Review comment 1230,5,3,3,2023-12-31T00:00:00Z
RTG001231,TRP0001359,DRV00028,RDR000009,rider,1.6,Review comment 1231,2,1,4,2023-12-05T00:00:00Z
RTG001232,TRP0002144,DRV00083,RDR001623,driver,4.4,Review comment 1232,3,1,4,2023-07-30T00:00:00Z
RTG001233,TRP0003571,DRV00166,RDR001742,rider,4.0,Review comment 1233,4,3,5,2023-08-09T00:00:00Z
RTG001234,TRP0003708,DRV00222,RDR000971,rider,4.8,Review comment 1234,1,2,4,2023-05-21T00:00:00Z
RTG001235,TRP0000823,DRV00025,RDR000336,driver,3.9,Review comment 1235,1,5,4,2023-07-14T00:00:00Z
RTG001236,TRP0001077,DRV00120,RDR001586,rider,1.8,Review comment 1236,2,2,4,2023-12-21T00:00:00Z
RTG001237,TRP0000515,DRV00111,RDR000674,driver,3.8,Review comment 1237,3,1,3,2023-03-17T00:00:00Z
RTG001238,TRP0000390,DRV00211,RDR001571,driver,2.3,Review comment 1238,4,5,1,2023-08-06T00:00:00Z
RTG001239,TRP0003957,DRV00276,RDR001568,driver,3.7,Review comment 1239,3,2,1,2023-10-03T00:00:00Z
RTG001240,TRP0001614,DRV00096,RDR000582,rider,1.1,Review comment 1240,4,4,5,2023-05-18T00:00:00Z
RTG001241,TRP0000551,DRV00176,RDR001132,rider,2.8,Review comment 1241,1,1,1,2023-10-06T00:00:00Z
RTG001242,TRP0003228,DRV00078,RDR000449,driver,2.8,Review comment 1242,3,4,5,2023-07-23T00:00:00Z
RTG001243,TRP0000666,DRV00209,RDR000860,rider,3.0,Review comment 1243,1,5,1,2023-11-24T00:00:00Z
RTG001244,TRP0001675,DRV00132,RDR001391,rider,4.0,Review comment 1244,1,2,1,2023-10-21T00:00:00Z
RTG001245,TRP0002947,DRV00103,RDR001688,driver,1.5,Review comment 1245,5,4,5,2023-12-10T00:00:00Z
RTG001246,TRP0002899,DRV00155,RDR001992,driver,1.2,Review comment 1246,3,3,1,2023-11-05T00:00:00Z
RTG001247,TRP0002726,DRV00208,RDR000135,driver,2.4,Review comment 1247,4,1,4,2023-03-01T00:00:00Z
RTG001248,TRP0003688,DRV00032,RDR000997,driver,1.4,Review comment 1248,5,5,4,2023-03-31T00:00:00Z
RTG001249,TRP0000194,DRV00177,RDR001355,driver,1.8,Review comment 1249,4,5,5,2023-02-16T00:00:00Z
RTG001250,TRP0003274,DRV00060,RDR000327,driver,3.1,Review comment 1250,3,1,1,2023-10-03T00:00:00Z
RTG001251,TRP0002848,DRV00084,RDR001820,rider,4.8,Review comment 1251,3,2,3,2023-08-17T00:00:00Z
RTG001252,TRP0001469,DRV00089,RDR001354,driver,3.4,Review comment 1252,4,5,2,2023-04-12T00:00:00Z
RTG001253,TRP0002336,DRV00035,RDR001117,driver,2.2,Review comment 1253,5,1,3,2023-09-29T00:00:00Z
RTG001254,TRP0001963,DRV00134,RDR001076,rider,2.1,Review comment 1254,3,4,1,2023-08-27T00:00:00Z
RTG001255,TRP0002524,DRV00097,RDR000561,driver,2.8,Review comment 1255,2,5,3,2023-07-26T00:00:00Z
RTG001256,TRP0000819,DRV00294,RDR000628,driver,1.8,Review comment 1256,3,2,1,2023-10-08T00:00:00Z
RTG001257,TRP0002637,DRV00059,RDR000601,rider,2.5,Review comment 1257,5,1,2,2023-10-30T00:00:00Z
RTG001258,TRP0002271,DRV00011,RDR000696,rider,2.3,Review comment 1258,4,2,5,2023-02-12T00:00:00Z
RTG001259,TRP0003534,DRV00271,RDR001470,driver,2.8,Review comment 1259,2,4,5,2023-07-12T00:00:00Z
RTG001260,TRP0003224,DRV00082,RDR000743,driver,4.1,Review comment 1260,3,1,1,2023-01-26T00:00:00Z
RTG001261,TRP0000296,DRV00255,RDR001124,rider,3.0,Review comment 1261,3,3,5,2023-03-26T00:00:00Z
RTG001262,TRP0000254,DRV00225,RDR000256,driver,3.5,Review comment 1262,1,1,5,2023-04-22T00:00:00Z
RTG001263,TRP0002844,DRV00067,RDR000889,driver,4.4,Review comment 1263,5,5,1,2023-06-23T00:00:00Z
RTG001264,TRP0003695,DRV00038,RDR001950,rider,3.0,Review comment 1264,5,5,5,2023-06-13T00:00:00Z
RTG001265,TRP0003946,DRV00025,RDR001247,rider,3.4,Review comment 1265,4,3,2,2023-10-04T00:00:00Z
RTG001266,TRP0001207,DRV00177,RDR000297,driver,2.3,Review comment 1266,1,4,3,2023-12-24T00:00:00Z
RTG001267,TRP0003416,DRV00259,RDR000109,driver,4.5,Review comment 1267,4,5,5,2023-08-29T00:00:00Z
RTG001268,TRP0002415,DRV00133,RDR000786,rider,1.8,Review comment 1268,2,5,3,2023-10-14T00:00:00Z
RTG001269,TRP0000472,DRV00211,RDR000284,driver,4.5,Review comment 1269,1,1,1,2023-07-07T00:00:00Z
RTG001270,TRP0002859,DRV00063,RDR000800,driver,3.4,Review comment 1270,2,3,3,2023-02-12T00:00:00Z
RTG001271,TRP0002404,DRV00280,RDR000835,rider,1.7,Review comment 1271,1,5,5,2023-10-23T00:00:00Z
RTG001272,TRP0002437,DRV00225,RDR000259,rider,2.7,Review comment 1272,3,5,3,2023-06-11T00:00:00Z
RTG001273,TRP0000690,DRV00177,RDR001116,rider,2.5,Review comment 1273,2,4,3,2023-04-13T00:00:00Z
RTG001274,TRP0001837,DRV00281,RDR000626,driver,4.4,Review comment 1274,1,3,4,2023-12-22T00:00:00Z
RTG001275,TRP0003093,DRV00088,RDR001039,rider,3.0,Review comment 1275,1,2,5,2023-09-02T00:00:00Z
RTG001276,TRP0000575,DRV00062,RDR001803,driver,1.5,Review comment 1276,1,4,5,2023-09-24T00:00:00Z
RTG001277,TRP0003810,DRV00230,RDR000875,rider,3.4,Review comment 1277,2,1,3,2023-06-07T00:00:00Z
RTG001278,TRP0002292,DRV00157,RDR001492,driver,4.5,Review comment 1278,5,3,4,2023-07-19T00:00:00Z
RTG001279,TRP0002458,DRV00130,RDR000670,rider,4.4,Review comment 1279,3,4,2,2023-07-13T00:00:00Z
RTG001280,TRP0000201,DRV00047,RDR001170,driver,4.6,Review comment 1280,5,1,5,2023-03-11T00:00:00Z
RTG001281,TRP0001441,DRV00006,RDR001900,rider,4.1,Review comment 1281,2,5,1,2023-04-28T00:00:00Z
RTG001282,TRP0002399,DRV00168,RDR000440,rider,3.3,Review comment 1282,5,1,2,2023-06-25T00:00:00Z
RTG001283,TRP0002644,DRV00214,RDR001476,rider,4.7,Review comment 1283,2,2,3,2023-10-11T00:00:00Z
RTG001284,TRP0003360,DRV00084,RDR000766,driver,2.8,Review comment 1284,1,2,3,2023-06-04T00:00:00Z
RTG001285,TRP0002381,DRV00060,RDR000435,driver,2.9,Review comment 1285,4,2,4,2023-09-20T00:00:00Z
RTG001286,TRP0001467,DRV00228,RDR001087,driver,2.3,Review comment 1286,3,1,3,2023-12-19T00:00:00Z
RTG001287,TRP0000548,DRV00044,RDR001279,driver,1.9,Review comment 1287,1,3,3,2023-05-05T00:00:00Z
RTG001288,TRP0002673,DRV00062,RDR000110,driver,1.6,Review comment 1288,4,3,3,2023-03-23T00:00:00Z
RTG001289,TRP0000647,DRV00083,RDR000036,rider,1.9,Review comment 1289,3,5,1,2023-06-30T00:00:00Z
RTG001290,TRP0003714,DRV00063,RDR001070,rider,4.1,Review comment 1290,2,1,5,2023-07-11T00:00:00Z
RTG001291,TRP0001206,DRV00276,RDR001849,rider,4.2,Review comment 1291,5,2,4,2023-11-24T00:00:00Z
RTG001292,TRP0000702,DRV00064,RDR001529,driver,4.2,Review comment 1292,5,3,3,2023-09-30T00:00:00Z
RTG001293,TRP0003662,DRV00077,RDR001254,rider,3.2,Review comment 1293,3,2,1,2023-06-01T00:00:00Z
RTG001294,TRP0002474,DRV00148,RDR001492,driver,2.8,Review comment 1294,5,3,4,2023-07-21T00:00:00Z
RTG001295,TRP0002021,DRV00148,RDR001311,driver,1.1,Review comment 1295,2,3,3,2023-01-26T00:00:00Z
RTG001296,TRP0003487,DRV00159,RDR000941,rider,1.4,Review comment 1296,3,2,2,2023-01-25T00:00:00Z
